track_name;artists;track_genre
carnivaloftheanimalsxiiilecygnetheswan;camillesaintsansmarianlapsanskypetertoperczerslovakradiosymphonyorchestraondrejlenard;classical
lecarnavaldesanimauxr125lecygne;camillesaintsansmischamaiskyorpheuschamberorchestra;classical
samsonetdalilaop47bacchanale;camillesaintsansphiladelphiaorchestraeugeneormandy;classical
dansemacabreop40;camillesaintsansphilharmoniaorchestracharlesdutoit;classical
carnivaloftheanimalsr125aquarium;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125aviary;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125finale;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125fossils;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125hensandcocks;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125introductionandroyalmarchofthelion;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125kangaroos;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125personnageswithlongears;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125thecuckoointheheartofthewoods;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125theelephant;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125tortoises;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
carnivaloftheanimalsr125wildasses;camillesaintsansphilippeentremontgabycasadesusyoyoma;classical
introductionetrondocapricciosoinaminorop28r188;camillesaintsanspinchaszukermansircharlesmackerraslondonsymphonyorchestra;classical
lerouetdomphaleop31;camillesaintsansroyalscottishnationalorchestraneemejrvi;classical
dansemacabre;camillesaintsansslovakradiosymphonyorchestrakeithclark;classical
dansemacabreingminorop40;camillesaintsansslovakradiosymphonyorchestrakeithclark;classical
carnivaloftheanimalsxiiitheswan;camillesaintsansyoyoma;classical
goodguysandbadguys;campervanbeethoven;classical
picturesofmatchstickmen;campervanbeethoven;classical
taketheskinheadsbowling;campervanbeethoven;classical
thedaythatlassiewenttothemoon;campervanbeethoven;classical
wherethehellisbill;campervanbeethoven;classical
carminaburanafortunaimperatrixmundifortuneplangovulnera;carlorffbrightonfestivalchorusroyalphilharmonicorchestraantaldorti;classical
carminaburanafortunaimperatrixmundiofortuna;carlorffbrightonfestivalchorusroyalphilharmonicorchestraantaldorti;classical
carminaburanaofortuna;carlorffclevelandorchestramichaeltilsonthomas;classical
marchefunbredunemarionnette;charlesgounodeugeneormandyphiladelphiaorchestra;classical
faustcg4act3queltroubleinconnusalutdemeurechasteetpure;charlesgounodlucianopavarottiviennavolksoperorchestraleonemagiera;classical
theunansweredquestion;charlesivescincinnatiphilharmoniaorchestragerhardsamuel;classical
annieoverture;charlesstrouseannieorchestrapeterhoward;classical
byebyebirdieoriginalbroadwaycastoverture;charlesstrousebyebyebirdieorchestraelliotlawrence;classical
orangeblossomspecial;charliedanielsnashvillesymphonyorchestra;classical
dancealittlebitcloser;charothesalsoulorchestra;classical
climbevrymountainreprise;chorusorchestra;classical
orpheoedeuridicewq30actiidanceoftheblessedspirits;christophwillibaldgluckeugeneormandyphiladelphiaorchestra;classical
orfeoedeuridicewq30act3chefarsenzaeuridice;christophwillibaldgluckteresaberganzaorchestraoftheroyaloperahousecoventgardensiralexandergibson;classical
estampesipagodesmodrmentanim;claudedebussyalainplanes;classical
rverie;claudedebussyalainplanes;classical
suitebergamasquesuitebergamasqueiiiclairdeluneandantetrsexpressif;claudedebussyalainplanes;classical
suitebergamasquel75clairdelune;claudedebussyalexisweissenberg;classical
suitebergamasquel75iiiclairdelune;claudedebussyalexisweissenberg;classical
suitebergamasqueiiiclairdelunearrareedclairdelune;claudedebussyalfredreedslovakradiosymphonyorchestrakeithclark;classical
violinsonataingminoriallegrovivo;claudedebussydongsukkangpascaldevoyon;classical
suitebergamasquel75iiiclairdelunearrlcailletfororchestra;claudedebussyeugeneormandyphiladelphiaorchestra;classical
suitebergamasquel75no3clairdelunearrlcailletfororchestra;claudedebussyeugeneormandyphiladelphiaorchestraphilharmoniaorchestra;classical
suitebergamasqueclairdelune;claudedebussyinonbarnatan;classical
suitebergamasquel753clairedelunearrangedforviolinandorchestra;claudedebussyisaacsternmiltonkatimscolumbiasymphonyorchestra;classical
suitebergamasquel75iiiclairdelunearrangedforviolinorchestra;claudedebussyisaacsternmiltonkatimscolumbiasymphonyorchestra;classical
clairdeluneno3;claudedebussyisaotomita;classical
debussysuitebergamasqueiiiclairdelune;claudedebussyjamesrhodes;classical
2arabesquesl66no1inemajor;claudedebussyjeanefflambavouzet;classical
rveriel68rverie;claudedebussyjeanyvesthibaudet;classical
stringquartetingminorop10l85ianimettrsdcid;claudedebussyjuilliardstringquartet;classical
stringquartetingminorop10l85iiassezvifetbienrythm;claudedebussyjuilliardstringquartet;classical
stringquartetingminorop10l85iiiandantinodoucementexpressif;claudedebussyjuilliardstringquartet;classical
stringquartetingminorop10l85ivtrsmodr;claudedebussyjuilliardstringquartet;classical
suitebergamasquel75clairdelunearrpalmer;claudedebussyjulianlloydwebberroyalphilharmonicorchestranicholascleobury;classical
lamerl109no1delaubemidisurlamer;claudedebussyleonardbernsteinnewyorkphilharmonic;classical
lamerl109no2jeuxdevagues;claudedebussyleonardbernsteinnewyorkphilharmonic;classical
prludelaprsmididunfaunel86;claudedebussyleonardbernsteinnewyorkphilharmonic;classical
labotejoujouxl128iiilabergerievendre;claudedebussylondonsymphonyorchestramichaeltilsonthomas;classical
12etudesl13611pourlesarpgescomposs;claudedebussymitsukouchida;classical
clairdelunefromsuitebergamasque;claudedebussyphiladelphiaorchestraeugeneormandy;classical
2arabesquesl66no1inemajorarrfororchestrainstrumental;claudedebussyphiladelphiaorchestrawilliamsmith;classical
preludesbook1l117no8lafilleauxcheveuxdelinarrfororchestra;claudedebussyphiladelphiaorchestrawilliamsmith;classical
suitebergamasquel75iiiclairdelune;claudedebussyphilippeentremont;classical
pellasetmlisandel88actisceneiunefortjenepourraiplussortirdecettefort;claudedebussypierreboulezorchestraoftheroyaloperahousecoventgarden;classical
debussydeuxarabesquesl74l66deuximearabesque;claudedebussysimontrpeski;classical
prludelaprsmididunfaunel86;claudedebussytimothyhutchinsorchestresymphoniquedemontralcharlesdutoit;classical
deuxarabesquesl66no1andanteconmoto;claudedebussyzoltnkocsis;classical
rveriel68;claudedebussyzoltnkocsis;classical
openingcredits;columbiastudioorchestrabyebyebirdieensemblejohnnygreen;classical
thesultansballet;columbiastudioorchestrajohnnygreen;classical
romeojulietarrpbatemanromeoandjulietthebalconyscenearrpbatemanforpianoandorchestra;craigarmstrongpaulbatemanroyalphilharmonicorchestra;classical
sweetcharityrichmansfrug;cycolemansweetcharityorchestrafredwernersweetcharityoriginalbroadwaycast;classical
desir;danevmarkpaulagustafssongothenburgsymphonyorchestramembers;classical
themefromtheateam;danielcaineorchestra;classical
christmasmedleythenightbeforechristmassongamerrymerrychristmaswhensantaclausegetsyourletterfromrudolphtherednosedreindeersoundtrack;deccaconcertorchestra;classical
rudolphtherednosedreindeerinstrumental;deccaconcertorchestra;classical
shostakovichpianoconcertono2infmajorop102iiandante;dmitrishostakovichandrcluytensorchestranationaldelaradiodiffusionfrancaise;classical
jazzsuiteno24waltzi;dmitrishostakovichconcertgebouworkestriccardochailly;classical
jazzsuiteno26waltzii;dmitrishostakovichconcertgebouworkestriccardochailly;classical
sonataforcelloandpianoindminorop40iallegronontroppo;dmitrishostakovichdaniilshafran;classical
celloconcertono1op1071allegretto;dmitrishostakovichheinrichschiffbavarianradiosymphonyorchestramaximshostakovich;classical
pianoconcertono2infmajorop102iiandante;dmitrishostakovichimusicidemontralmaximshostakovich;classical
